precision,recall,threshold
0.4877824729009737,0.885,-0.16630304
0.48768834987137083,0.8846666666666667,-0.16623539
0.4875941922440728,0.8843333333333333,-0.16605198
0.4875,0.884,-0.16587603
0.4875896304467733,0.884,-0.16482604
0.48767929385803604,0.884,-0.16452777
0.4875850652933603,0.8836666666666667,-0.16451442
0.4876747608535688,0.8836666666666667,-0.16427648
0.48758049678012877,0.8833333333333333,-0.16426945
0.4876702245123298,0.8833333333333333,-0.16417861
0.4877599852751703,0.8833333333333333,-0.16409028
0.4878497790868925,0.8833333333333333,-0.16371596
0.4877554778125575,0.883,-0.16352725
0.4878453038674033,0.883,-0.16345763
0.4879351630134463,0.883,-0.16320083
0.48802505526897566,0.883,-0.16318345
0.4879307167864382,0.8826666666666667,-0.1627723
0.488020641356432,0.8826666666666667,-0.16198838
0.48811059907834103,0.8826666666666667,-0.16170955
0.4882005899705015,0.8826666666666667,-0.16155756
0.48810621427254286,0.8823333333333333,-0.16086918
0.4881962375507193,0.8823333333333333,-0.16085482
0.48810182623132264,0.882,-0.16013288
0.4881918819188192,0.882,-0.15986347
0.488281970843329,0.882,-0.1598047
0.488187523071244,0.8816666666666667,-0.15945518
0.48809304042828133,0.8813333333333333,-0.15927505
0.4879985228951256,0.881,-0.15918326
0.48790397045244693,0.8806666666666667,-0.15917861
0.48799408939785743,0.8806666666666667,-0.15917051
0.4878995012008129,0.8803333333333333,-0.1588521
0.4878048780487805,0.88,-0.1585238
0.48789502864535206,0.88,-0.15732777
0.4879852125693161,0.88,-0.15707588
0.48807542983915697,0.88,-0.15685081
0.4881656804733728,0.88,-0.15648806
0.4882559644904753,0.88,-0.15648556
0.48834628190899,0.88,-0.15527475
0.4882516188714154,0.8796666666666667,-0.15482044
0.48815692079940787,0.8793333333333333,-0.15383494
0.4883376527212144,0.8793333333333333,-0.15314448
0.48814814814814816,0.8786666666666667,-0.15272534
0.4882385626967957,0.8786666666666667,-0.1527214
0.4881437569470174,0.8783333333333333,-0.15104616
0.48823420418751157,0.8783333333333333,-0.15086696
0.48813936249073386,0.878,-0.15081024
0.4882298424467099,0.878,-0.15073323
0.4883203559510567,0.878,-0.1505053
0.4882254774707955,0.8776666666666667,-0.1504476
0.4883160237388724,0.8776666666666667,-0.15023363
0.4884066035985902,0.8776666666666667,-0.1500994
0.48849721706864563,0.8776666666666667,-0.14943743
0.48858786416774913,0.8776666666666667,-0.14889073
0.4884929472902747,0.8773333333333333,-0.14829946
0.48839799517356597,0.877,-0.14813125
0.4884886743408838,0.877,-0.14788961
0.4883936861652739,0.8766666666666667,-0.14782858
0.48829866270430905,0.8763333333333333,-0.14768124
0.48838937395504367,0.8763333333333333,-0.14750266
0.4884801189149015,0.8763333333333333,-0.14650369
0.4885708976026761,0.8763333333333333,-0.1460048
0.48866171003717473,0.8763333333333333,-0.14569616
0.48856664807585054,0.876,-0.1455319
0.48865749349200444,0.876,-0.14512444
0.4887483726985308,0.876,-0.1449647
0.4888392857142857,0.876,-0.14460158
0.48893023255813955,0.876,-0.1442666
0.48883513211760327,0.8756666666666667,-0.14375043
