fpr,tpr,threshold
0.205,0.178,0.8537530787351889
0.20566666666666666,0.178,0.8536605749485622
0.20566666666666666,0.17833333333333334,0.8535355661700611
0.20633333333333334,0.17833333333333334,0.8534998712333549
0.20633333333333334,0.17866666666666667,0.8533819059524235
0.20733333333333334,0.17866666666666667,0.8528555581440764
0.20733333333333334,0.179,0.8528390065921179
0.20766666666666667,0.179,0.8528309131431525
0.20766666666666667,0.17933333333333334,0.8525873588942088
0.20866666666666667,0.17933333333333334,0.8523249169104917
0.20866666666666667,0.18,0.8522374442411136
0.209,0.18,0.8522135409298928
0.209,0.18033333333333335,0.8520402582210133
0.20933333333333334,0.18033333333333335,0.8520012142093312
0.20933333333333334,0.18066666666666667,0.8519356405945779
0.20966666666666667,0.18066666666666667,0.8518944483186872
0.20966666666666667,0.18133333333333335,0.851749781055471
0.21033333333333334,0.18133333333333335,0.8514625322505156
0.21033333333333334,0.18233333333333332,0.8510590082736784
0.21033333333333334,0.183,0.8508001182164234
0.21033333333333334,0.18333333333333332,0.8506082576433458
0.21166666666666667,0.18333333333333332,0.8498173175368064
0.21166666666666667,0.18366666666666667,0.849787105518386
0.21366666666666667,0.18366666666666667,0.8485816689844593
0.21366666666666667,0.184,0.8484604493803609
0.21466666666666667,0.184,0.8478601218493235
0.21466666666666667,0.18433333333333332,0.8469495783936973
0.215,0.18433333333333332,0.8468708569144702
0.215,0.18466666666666667,0.8468482131276437
0.21533333333333332,0.18466666666666667,0.8466198114252685
0.21533333333333332,0.185,0.8465639782969666
0.217,0.185,0.8460301401078634
0.217,0.18566666666666667,0.8453225917024388
0.21733333333333332,0.18566666666666667,0.8452314279680083
0.22333333333333333,0.18566666666666667,0.8451039693924784
0.22333333333333333,0.18633333333333332,0.8444791341321595
0.22366666666666668,0.18633333333333332,0.8443951890836078
0.22366666666666668,0.18966666666666668,0.8437721150213788
0.22966666666666666,0.18966666666666668,0.8436112858307551
0.23066666666666666,0.18966666666666668,0.843347417725455
0.23133333333333334,0.18966666666666668,0.8431948697479086
0.23133333333333334,0.19,0.8428403183206328
0.23166666666666666,0.19,0.8427291692255708
0.23166666666666666,0.19066666666666668,0.8424110687998891
0.233,0.19066666666666668,0.8415484757858259
0.233,0.191,0.8408238578389362
0.23333333333333334,0.191,0.840785165264387
0.23333333333333334,0.19166666666666668,0.8407009867232041
0.23366666666666666,0.19166666666666668,0.8404940697417926
0.23366666666666666,0.19266666666666668,0.8398689759270112
