fpr,tpr,threshold
0.20266666666666666,0.14466666666666667,0.67975765
0.20333333333333334,0.14466666666666667,0.6789212
0.20333333333333334,0.145,0.67875457
0.20366666666666666,0.145,0.6787169
0.20366666666666666,0.14566666666666667,0.6771269
0.205,0.14566666666666667,0.676708
0.205,0.146,0.6759006
0.20533333333333334,0.146,0.67587674
0.20533333333333334,0.14633333333333334,0.6756588
0.20566666666666666,0.14633333333333334,0.67532253
0.20566666666666666,0.147,0.6743159
0.206,0.147,0.67425275
0.206,0.14766666666666667,0.67151546
0.20633333333333334,0.14766666666666667,0.67066514
0.20633333333333334,0.14966666666666667,0.66927123
0.20666666666666667,0.14966666666666667,0.6690384
0.20666666666666667,0.15033333333333335,0.6688615
0.20766666666666667,0.15033333333333335,0.6675048
0.20766666666666667,0.151,0.6661931
0.208,0.151,0.6660887
0.208,0.15133333333333332,0.66578436
0.20866666666666667,0.15133333333333332,0.6654291
0.20866666666666667,0.15166666666666667,0.66518724
0.209,0.15166666666666667,0.6651311
0.209,0.15266666666666667,0.6639241
0.20966666666666667,0.15266666666666667,0.66388524
0.21,0.15266666666666667,0.66372025
0.21,0.15333333333333332,0.66339505
0.21033333333333334,0.15333333333333332,0.6633184
0.21033333333333334,0.15433333333333332,0.6630119
0.21066666666666667,0.15433333333333332,0.6628877
0.21066666666666667,0.15466666666666667,0.6628518
0.211,0.15466666666666667,0.6625274
0.211,0.15533333333333332,0.6613233
0.21166666666666667,0.15533333333333332,0.66119695
0.21166666666666667,0.15733333333333333,0.65954995
0.212,0.15733333333333333,0.65952873
0.212,0.15766666666666668,0.6591252
0.21233333333333335,0.15766666666666668,0.65888965
0.21233333333333335,0.158,0.65876377
0.21333333333333335,0.158,0.65711486
0.21333333333333335,0.15933333333333333,0.6556506
0.214,0.15933333333333333,0.65541494
0.214,0.16,0.6545186
0.21433333333333332,0.16,0.6542877
0.21433333333333332,0.16133333333333333,0.6528578
0.215,0.16133333333333333,0.6522043
0.215,0.16266666666666665,0.65090275
0.21533333333333332,0.16266666666666665,0.649603
0.21533333333333332,0.165,0.6482158
0.216,0.165,0.6476908
0.216,0.16533333333333333,0.64738905
0.21633333333333332,0.16533333333333333,0.64681125
0.21633333333333332,0.166,0.64679265
0.21666666666666667,0.166,0.6466179
0.21666666666666667,0.16666666666666666,0.64576757
0.21733333333333332,0.16666666666666666,0.64542985
0.218,0.16666666666666666,0.6437968
0.21833333333333332,0.16666666666666666,0.64365816
0.219,0.16666666666666666,0.64330316
0.219,0.16733333333333333,0.6432245
0.21966666666666668,0.16733333333333333,0.6419432
0.21966666666666668,0.16766666666666666,0.64165163
0.22,0.16766666666666666,0.6415304
0.22,0.16833333333333333,0.64074516
0.22066666666666668,0.16833333333333333,0.6404387
0.22066666666666668,0.169,0.63972914
0.221,0.169,0.6397288
0.221,0.17066666666666666,0.63871515
0.22133333333333333,0.17066666666666666,0.6385884
0.22133333333333333,0.171,0.63850486
0.22166666666666668,0.171,0.6382848
0.22166666666666668,0.17133333333333334,0.63798404
0.222,0.17133333333333334,0.6377468
0.222,0.17233333333333334,0.6373198
0.22233333333333333,0.17233333333333334,0.6365663
0.22233333333333333,0.173,0.6359025
0.223,0.173,0.63549197
0.223,0.17333333333333334,0.63531613
0.22333333333333333,0.17333333333333334,0.6351105
0.22333333333333333,0.17433333333333334,0.63477266
0.224,0.17433333333333334,0.63470006
0.224,0.175,0.6335809
0.22433333333333333,0.175,0.6333244
0.22433333333333333,0.17666666666666667,0.6312833
0.22733333333333333,0.17666666666666667,0.6301135
0.22733333333333333,0.177,0.63008606
0.22766666666666666,0.177,0.6298647
0.22766666666666666,0.17766666666666667,0.6298387
0.22766666666666666,0.17833333333333334,0.6289487
0.22966666666666666,0.17833333333333334,0.62802446
0.23,0.17833333333333334,0.628024
0.23,0.17866666666666667,0.62801796
0.23066666666666666,0.17866666666666667,0.62790716
0.23133333333333334,0.17866666666666667,0.6275984
0.23133333333333334,0.179,0.62680745
0.23166666666666666,0.179,0.62680066
0.23166666666666666,0.17933333333333334,0.6256019
0.232,0.17933333333333334,0.625286
0.232,0.17966666666666667,0.6252333
0.23233333333333334,0.17966666666666667,0.6242025
0.23233333333333334,0.18066666666666667,0.62332356
0.23266666666666666,0.18066666666666667,0.62319136
0.23266666666666666,0.18166666666666667,0.62246025
0.23366666666666666,0.18166666666666667,0.62130904
0.23366666666666666,0.182,0.621277
0.23433333333333334,0.182,0.62022614
0.23433333333333334,0.18233333333333332,0.61995804
0.23433333333333334,0.183,0.6196672
0.23466666666666666,0.183,0.61939955
0.23466666666666666,0.18433333333333332,0.61710334
0.23533333333333334,0.18433333333333332,0.6158254
0.23533333333333334,0.18466666666666667,0.61549735
0.236,0.18466666666666667,0.61529756
0.23666666666666666,0.18466666666666667,0.61517704
0.23733333333333334,0.18466666666666667,0.6150038
0.23866666666666667,0.18466666666666667,0.61497736
0.23933333333333334,0.18466666666666667,0.61456954
0.23933333333333334,0.185,0.614378
0.24033333333333334,0.185,0.61381936
0.24033333333333334,0.18533333333333332,0.6130165
0.24066666666666667,0.18533333333333332,0.6122687
0.24066666666666667,0.18566666666666667,0.61174273
0.241,0.18566666666666667,0.611696
0.241,0.186,0.61140585
0.24133333333333334,0.186,0.6113825
0.24133333333333334,0.18666666666666668,0.6107296
0.24133333333333334,0.187,0.6106684
